order_id,creation_time,product_ids
1776,2022-08-26 11:03:16.000000,"{1, 52, 46, 14}"
1777,2022-08-26 11:04:16.000000,"{34, 35, 1, 58, 84, 54, 66}"
1778,2022-08-26 11:04:17.000000,"{54, 74}"
1779,2022-08-26 11:05:08.000000,"{44, 35, 65}"
1780,2022-08-26 11:05:18.000000,"{42, 7, 8}"
1781,2022-08-26 11:05:44.000000,"{54, 27}"
1782,2022-08-26 11:08:01.000000,"{30, 18}"
1783,2022-08-26 11:09:12.000000,"{55, 84, 6}"
1785,2022-08-26 11:11:15.000000,"{26, 45, 43, 50}"
1786,2022-08-26 11:12:02.000000,"{74, 70, 67, 65, 6, 45}"
1788,2022-08-26 11:14:32.000000,"{22, 62}"
1789,2022-08-26 11:16:33.000000,"{57, 41}"
1790,2022-08-26 11:17:14.000000,"{46, 3, 14, 67}"
1791,2022-08-26 11:18:28.000000,"{36, 75, 35}"
1794,2022-08-26 11:21:26.000000,"{46, 30, 50}"
1795,2022-08-26 11:22:42.000000,{83}
1796,2022-08-26 11:23:57.000000,"{57, 47, 35, 74, 23, 3}"
1797,2022-08-26 11:24:04.000000,"{12, 5}"
1798,2022-08-26 11:24:58.000000,{69}
1799,2022-08-26 11:25:04.000000,"{40, 44, 25, 9}"
1800,2022-08-26 11:25:58.000000,{71}
1802,2022-08-26 11:27:59.000000,"{33, 33, 70}"
1803,2022-08-26 11:29:48.000000,"{39, 77}"
1804,2022-08-26 11:30:12.000000,"{53, 55, 4, 38}"
1805,2022-08-26 11:30:23.000000,"{5, 28, 9, 74, 24, 66, 58, 66}"
1806,2022-08-26 11:31:14.000000,"{61, 76, 46, 34, 77, 56}"
1807,2022-08-26 11:34:53.000000,{60}
1808,2022-08-26 11:35:53.000000,"{47, 26, 1}"
1809,2022-08-26 11:37:53.000000,{38}
1810,2022-08-26 11:38:33.000000,"{47, 20, 84, 51, 71, 24}"
1811,2022-08-26 11:40:03.000000,"{84, 66, 33, 1, 71}"
1812,2022-08-26 11:40:08.000000,"{62, 63}"
1813,2022-08-26 11:40:36.000000,"{50, 70, 51, 58, 79}"
1814,2022-08-26 11:41:14.000000,"{30, 8, 31}"
1815,2022-08-26 11:41:24.000000,"{80, 78, 41}"
1816,2022-08-26 11:41:43.000000,"{79, 24, 33, 40, 60, 33}"
1817,2022-08-26 11:42:40.000000,"{60, 30}"
1819,2022-08-26 11:47:02.000000,"{10, 67, 31, 66}"
1820,2022-08-26 11:50:31.000000,"{84, 8, 35}"
1821,2022-08-26 11:50:35.000000,"{37, 85}"
1822,2022-08-26 11:50:38.000000,"{64, 32, 72, 5}"
1823,2022-08-26 11:51:42.000000,"{81, 34, 26, 20}"
1824,2022-08-26 11:51:57.000000,"{22, 14}"
1825,2022-08-26 11:52:31.000000,"{67, 78, 80}"
1826,2022-08-26 11:52:34.000000,"{66, 56, 79, 23}"
1827,2022-08-26 11:53:39.000000,"{65, 67}"
1828,2022-08-26 11:54:07.000000,"{45, 13, 31}"
1829,2022-08-26 11:54:51.000000,"{67, 47, 30}"
1830,2022-08-26 11:55:23.000000,"{6, 27, 18, 38}"
1831,2022-08-26 11:56:14.000000,"{63, 3, 2, 67, 45}"
1832,2022-08-26 11:57:20.000000,"{2, 23, 49}"
1833,2022-08-26 11:57:46.000000,"{56, 29, 22, 33, 67}"
1834,2022-08-26 11:58:07.000000,"{33, 72}"
1835,2022-08-26 11:58:40.000000,"{26, 32, 83}"
1836,2022-08-26 11:58:46.000000,"{47, 71, 14}"
1837,2022-08-26 11:59:36.000000,"{6, 79, 78}"
1838,2022-08-26 12:00:30.000000,"{70, 62}"
1840,2022-08-26 12:01:32.000000,"{67, 72, 8}"
1841,2022-08-26 12:01:37.000000,"{46, 63}"
1842,2022-08-26 12:02:20.000000,"{77, 1, 83}"
1843,2022-08-26 12:02:37.000000,"{40, 71, 28}"
1844,2022-08-26 12:05:00.000000,"{58, 33, 4, 34}"
1845,2022-08-26 12:05:36.000000,"{62, 78, 83, 84}"
1846,2022-08-26 12:08:06.000000,"{44, 35, 44, 56}"
1847,2022-08-26 12:08:06.000000,"{41, 54, 32}"
1848,2022-08-26 12:08:47.000000,"{21, 2, 65}"
1849,2022-08-26 12:08:50.000000,"{65, 34, 83, 20}"
1850,2022-08-26 12:08:54.000000,"{34, 77, 21, 84, 24}"
1851,2022-08-26 12:09:12.000000,"{31, 57, 67, 20, 29}"
1852,2022-08-26 12:09:39.000000,"{25, 3, 3, 5, 68}"
1853,2022-08-26 12:10:09.000000,"{67, 10, 46, 4}"
1855,2022-08-26 12:12:39.000000,"{20, 54, 72}"
1856,2022-08-26 12:13:00.000000,"{32, 53, 29, 70, 32, 55}"
1857,2022-08-26 12:13:12.000000,"{51, 54, 54, 8}"
1858,2022-08-26 12:14:17.000000,"{39, 63, 23, 29}"
1859,2022-08-26 12:14:39.000000,{66}
1860,2022-08-26 12:15:52.000000,"{37, 20, 6, 45}"
1861,2022-08-26 12:16:31.000000,"{28, 2, 18, 25}"
1862,2022-08-26 12:17:51.000000,"{23, 66, 76, 59, 31, 7}"
1864,2022-08-26 12:18:14.000000,"{26, 72, 32, 5, 38, 38, 78, 57}"
1865,2022-08-26 12:18:16.000000,"{2, 46, 56}"
1866,2022-08-26 12:18:21.000000,"{84, 78, 86}"
1867,2022-08-26 12:18:35.000000,"{52, 5, 74}"
1868,2022-08-26 12:18:47.000000,"{28, 85}"
1869,2022-08-26 12:20:19.000000,"{78, 26, 6}"
1870,2022-08-26 12:22:01.000000,"{71, 79, 14, 1}"
1871,2022-08-26 12:23:17.000000,"{29, 19}"
1872,2022-08-26 12:24:49.000000,"{24, 20, 50, 83, 62}"
1873,2022-08-26 12:31:26.000000,"{46, 6, 79, 57, 1}"
1874,2022-08-26 12:32:12.000000,"{3, 64, 31}"
1875,2022-08-26 12:32:40.000000,"{38, 20, 29, 29, 32}"
1876,2022-08-26 12:33:54.000000,"{33, 78}"
1877,2022-08-26 12:35:50.000000,"{70, 84, 16, 76, 82}"
1878,2022-08-26 12:38:06.000000,"{56, 4}"
1879,2022-08-26 12:39:01.000000,"{3, 54, 30, 33, 53, 77}"
1880,2022-08-26 12:39:02.000000,"{14, 35}"
1881,2022-08-26 12:39:08.000000,"{41, 84, 66, 47, 48}"
1882,2022-08-26 12:40:42.000000,"{54, 86}"
1883,2022-08-26 12:41:59.000000,"{15, 71, 62, 7, 14}"
1884,2022-08-26 12:42:15.000000,"{35, 6, 65, 2, 51, 53, 84}"
1885,2022-08-26 12:42:32.000000,"{66, 35}"
1886,2022-08-26 12:42:56.000000,"{16, 47, 56, 76, 77, 71}"
1887,2022-08-26 12:43:04.000000,"{21, 69, 23}"
1888,2022-08-26 12:43:13.000000,"{67, 14, 31, 63, 58, 20}"
1889,2022-08-26 12:43:23.000000,"{64, 57}"
1890,2022-08-26 12:43:59.000000,"{53, 58, 25, 72, 84}"
1891,2022-08-26 12:44:38.000000,"{84, 26}"
1892,2022-08-26 12:44:39.000000,"{70, 57, 65}"
1893,2022-08-26 12:44:53.000000,"{47, 54, 6}"
1894,2022-08-26 12:45:53.000000,"{35, 71}"
1895,2022-08-26 12:49:43.000000,"{7, 84}"
1896,2022-08-26 12:51:20.000000,"{8, 4}"
1897,2022-08-26 12:51:59.000000,"{46, 3, 60, 5, 84}"
1900,2022-08-26 12:57:25.000000,"{47, 63, 39}"
1901,2022-08-26 12:58:58.000000,{33}
1902,2022-08-26 12:59:13.000000,"{76, 40, 84}"
1903,2022-08-26 13:01:28.000000,"{66, 1, 62, 37}"
1904,2022-08-26 13:02:24.000000,"{20, 24, 35, 72}"
1905,2022-08-26 13:02:44.000000,"{2, 17, 63, 82}"
1906,2022-08-26 13:02:57.000000,"{15, 8, 63, 1, 1, 66, 31}"
1907,2022-08-26 13:04:08.000000,"{71, 44, 79, 38}"
1908,2022-08-26 13:04:08.000000,"{33, 76}"
1909,2022-08-26 13:06:04.000000,"{32, 22}"
1910,2022-08-26 13:07:29.000000,"{65, 63, 76, 70}"
1911,2022-08-26 13:07:33.000000,"{60, 57}"
1912,2022-08-26 13:07:38.000000,"{35, 28, 67, 78, 40}"
1913,2022-08-26 13:08:31.000000,"{86, 53, 47}"
1914,2022-08-26 13:08:36.000000,"{30, 4, 28, 25}"
1915,2022-08-26 13:09:21.000000,{30}
1916,2022-08-26 13:10:21.000000,"{71, 38}"
1917,2022-08-26 13:11:15.000000,"{63, 66, 3, 31, 24}"
1918,2022-08-26 13:12:45.000000,"{39, 85}"
1920,2022-08-26 13:13:52.000000,"{24, 52, 5, 3}"
1921,2022-08-26 13:13:54.000000,"{46, 40, 2, 10}"
1922,2022-08-26 13:14:32.000000,"{63, 1}"
1923,2022-08-26 13:15:35.000000,"{70, 50, 74, 25, 46}"
1924,2022-08-26 13:15:50.000000,"{2, 27, 64}"
1925,2022-08-26 13:18:40.000000,"{7, 3, 9}"
1926,2022-08-26 13:19:08.000000,"{70, 78, 67, 14}"
1927,2022-08-26 13:19:48.000000,"{23, 65, 32}"
1928,2022-08-26 13:20:28.000000,"{26, 39, 20, 84}"
1929,2022-08-26 13:20:48.000000,"{46, 53}"
1930,2022-08-26 13:21:18.000000,"{63, 26, 84}"
1931,2022-08-26 13:22:21.000000,"{50, 34, 15, 70}"
1932,2022-08-26 13:24:49.000000,"{72, 57, 63, 83, 78, 20}"
1934,2022-08-26 13:26:36.000000,{2}
1935,2022-08-26 13:26:38.000000,"{31, 28}"
1937,2022-08-26 13:28:15.000000,"{40, 65}"
1938,2022-08-26 13:28:50.000000,"{5, 73, 59, 77, 79}"
1939,2022-08-26 13:29:31.000000,"{62, 1, 26, 37}"
1940,2022-08-26 13:31:40.000000,{27}
1941,2022-08-26 13:32:05.000000,"{73, 66, 77, 70}"
1942,2022-08-26 13:32:29.000000,"{46, 17, 51}"
1943,2022-08-26 13:32:36.000000,"{49, 23, 51, 33, 24, 70}"
1944,2022-08-26 13:32:55.000000,"{62, 10, 21, 71, 22, 83}"
1945,2022-08-26 13:34:43.000000,"{67, 31}"
1946,2022-08-26 13:34:49.000000,"{27, 34}"
1947,2022-08-26 13:35:04.000000,{57}
1949,2022-08-26 13:38:31.000000,"{35, 58}"
1950,2022-08-26 13:38:32.000000,{48}
1951,2022-08-26 13:39:50.000000,"{70, 69, 33, 8}"
1952,2022-08-26 13:39:58.000000,"{79, 79, 1}"
1953,2022-08-26 13:43:17.000000,"{6, 30, 57}"
1954,2022-08-26 13:44:39.000000,"{29, 50}"
1955,2022-08-26 13:44:55.000000,"{77, 65}"
1956,2022-08-26 13:45:11.000000,"{60, 70}"
1957,2022-08-26 13:47:21.000000,"{75, 60}"
1958,2022-08-26 13:49:00.000000,"{65, 47, 31}"
1959,2022-08-26 13:49:08.000000,"{72, 72, 83, 54, 30}"
1960,2022-08-26 13:51:13.000000,"{16, 35}"
1962,2022-08-26 13:52:21.000000,"{9, 74, 5}"
1963,2022-08-26 13:54:12.000000,"{69, 48}"
1964,2022-08-26 13:55:53.000000,"{4, 20}"
1965,2022-08-26 13:57:40.000000,"{77, 66, 10}"
1966,2022-08-26 14:00:15.000000,"{84, 80, 60, 30, 78, 57}"
1967,2022-08-26 14:00:19.000000,"{66, 40, 28, 8}"
1968,2022-08-26 14:00:22.000000,"{9, 7, 84}"
1969,2022-08-26 14:00:36.000000,"{2, 16}"
1971,2022-08-26 14:01:48.000000,"{83, 40, 57, 78}"
1972,2022-08-26 14:02:49.000000,"{58, 64, 1}"
1973,2022-08-26 14:04:07.000000,"{74, 43}"
1974,2022-08-26 14:04:39.000000,"{56, 45, 25, 38}"
1975,2022-08-26 14:05:05.000000,"{60, 40}"
1976,2022-08-26 14:05:29.000000,"{6, 30, 42, 28, 18}"
1977,2022-08-26 14:07:13.000000,"{33, 14}"
1978,2022-08-26 14:08:53.000000,"{63, 51, 84, 67, 67}"
1979,2022-08-26 14:08:53.000000,"{36, 20, 28}"
1980,2022-08-26 14:11:04.000000,"{3, 8, 6, 31}"
1981,2022-08-26 14:11:45.000000,"{28, 83, 39, 72}"
1982,2022-08-26 14:16:09.000000,"{56, 33, 54}"
1983,2022-08-26 14:16:32.000000,"{15, 6, 47, 20, 69}"
1984,2022-08-26 14:17:56.000000,"{57, 71, 34}"
1985,2022-08-26 14:18:23.000000,"{66, 8, 14, 66}"
1986,2022-08-26 14:18:35.000000,"{58, 63, 34}"
1987,2022-08-26 14:20:27.000000,"{15, 64, 58, 70, 15}"
1988,2022-08-26 14:21:05.000000,"{35, 79, 47, 76}"
1992,2022-08-26 14:26:41.000000,"{53, 5}"
1993,2022-08-26 14:27:29.000000,"{7, 34, 85}"
1995,2022-08-26 14:27:50.000000,"{83, 20}"
1996,2022-08-26 14:30:15.000000,"{9, 8, 10, 2, 3}"
1997,2022-08-26 14:32:03.000000,"{47, 54, 64, 39}"
1999,2022-08-26 14:33:00.000000,"{18, 84, 42}"
2000,2022-08-26 14:33:04.000000,"{30, 30, 40}"
2001,2022-08-26 14:33:13.000000,"{10, 74, 77}"
2002,2022-08-26 14:35:14.000000,"{2, 23, 16, 19, 65}"
2003,2022-08-26 14:35:33.000000,"{51, 70, 45, 23}"
2004,2022-08-26 14:36:00.000000,"{23, 6}"
2005,2022-08-26 14:37:22.000000,"{38, 71, 15}"
2006,2022-08-26 14:37:33.000000,"{60, 47, 84, 76}"
2007,2022-08-26 14:37:58.000000,"{16, 78, 24}"
2008,2022-08-26 14:39:01.000000,"{70, 84, 26, 34, 71}"
2010,2022-08-26 14:40:46.000000,"{62, 68}"
2011,2022-08-26 14:41:43.000000,"{42, 10, 45}"
2012,2022-08-26 14:42:43.000000,"{28, 15}"
2013,2022-08-26 14:43:57.000000,"{65, 13, 80}"
2014,2022-08-26 14:45:13.000000,"{58, 1}"
2015,2022-08-26 14:45:31.000000,"{38, 74, 23, 46}"
2018,2022-08-26 14:48:35.000000,"{27, 81, 4, 66}"
2019,2022-08-26 14:49:44.000000,"{76, 74}"
2020,2022-08-26 14:52:25.000000,"{13, 38, 4, 7, 67}"
2022,2022-08-26 14:53:49.000000,"{8, 28, 7}"
2023,2022-08-26 14:54:12.000000,"{16, 46}"
2025,2022-08-26 14:55:30.000000,"{63, 26, 55}"
2026,2022-08-26 14:56:04.000000,"{72, 20}"
2027,2022-08-26 14:56:16.000000,"{77, 76, 62}"
2028,2022-08-26 14:56:33.000000,"{80, 53, 72, 14, 79}"
2029,2022-08-26 14:57:27.000000,"{37, 28, 14, 77}"
2030,2022-08-26 14:58:03.000000,{22}
2031,2022-08-26 14:59:50.000000,"{62, 15}"
2033,2022-08-26 15:03:29.000000,"{77, 6, 76}"
2034,2022-08-26 15:04:13.000000,"{47, 5}"
2035,2022-08-26 15:05:01.000000,"{26, 30, 4, 35, 24}"
2036,2022-08-26 15:05:10.000000,"{34, 28, 39, 12, 54}"
2037,2022-08-26 15:07:10.000000,"{71, 72, 52}"
2038,2022-08-26 15:08:14.000000,"{12, 83}"
2039,2022-08-26 15:09:42.000000,"{29, 41}"
2040,2022-08-26 15:10:08.000000,"{6, 47, 82, 7, 67}"
2041,2022-08-26 15:10:39.000000,"{46, 63, 14, 14, 2}"
2042,2022-08-26 15:12:28.000000,"{78, 34}"
2043,2022-08-26 15:13:31.000000,"{47, 62, 73, 69, 39, 54, 80}"
2044,2022-08-26 15:13:53.000000,"{57, 74, 77, 24}"
2045,2022-08-26 15:14:20.000000,"{3, 37}"
2046,2022-08-26 15:14:30.000000,"{17, 48, 29}"
2048,2022-08-26 15:16:38.000000,"{42, 33, 40}"
2049,2022-08-26 15:19:36.000000,"{77, 5, 63, 7}"
2050,2022-08-26 15:19:54.000000,"{17, 2}"
2051,2022-08-26 15:20:38.000000,{3}
2052,2022-08-26 15:20:38.000000,"{65, 20, 47, 3}"
2053,2022-08-26 15:22:06.000000,"{6, 15}"
2054,2022-08-26 15:22:42.000000,"{22, 65}"
2055,2022-08-26 15:23:17.000000,"{58, 50}"
2056,2022-08-26 15:24:45.000000,"{28, 74, 78, 63, 38}"
2057,2022-08-26 15:25:21.000000,"{8, 19}"
2058,2022-08-26 15:25:54.000000,"{32, 38, 22, 32, 53}"
2059,2022-08-26 15:26:37.000000,"{77, 81, 61}"
2062,2022-08-26 15:29:31.000000,"{76, 83}"
2063,2022-08-26 15:29:49.000000,{47}
2064,2022-08-26 15:29:53.000000,"{75, 84, 84}"
2065,2022-08-26 15:29:57.000000,"{40, 6, 57, 14}"
2066,2022-08-26 15:35:53.000000,"{70, 21}"
2067,2022-08-26 15:36:42.000000,"{27, 5, 76}"
2068,2022-08-26 15:37:07.000000,"{41, 77}"
2069,2022-08-26 15:37:31.000000,"{45, 18, 47, 37, 65}"
2070,2022-08-26 15:37:43.000000,"{30, 33, 62}"
2071,2022-08-26 15:39:57.000000,"{34, 40, 2, 30, 6}"
2072,2022-08-26 15:40:26.000000,"{40, 42, 83, 47}"
2073,2022-08-26 15:41:00.000000,"{31, 72, 66}"
2074,2022-08-26 15:41:24.000000,"{22, 34, 14}"
2075,2022-08-26 15:43:58.000000,"{31, 2, 84, 16}"
2076,2022-08-26 15:44:43.000000,"{34, 53}"
2077,2022-08-26 15:45:20.000000,"{16, 67, 76}"
2078,2022-08-26 15:46:18.000000,"{15, 28, 20, 23}"
2079,2022-08-26 15:47:12.000000,"{70, 57, 66}"
2081,2022-08-26 15:48:44.000000,"{22, 25, 82, 38, 20}"
2083,2022-08-26 15:49:31.000000,"{36, 26, 1}"
2084,2022-08-26 15:50:06.000000,"{22, 32}"
2087,2022-08-26 15:50:43.000000,"{35, 70, 65, 84, 53}"
2088,2022-08-26 15:50:46.000000,"{1, 3, 20}"
2089,2022-08-26 15:51:47.000000,"{83, 4}"
2090,2022-08-26 15:51:58.000000,"{39, 44}"
2091,2022-08-26 15:53:03.000000,"{7, 20, 10, 65}"
2092,2022-08-26 15:53:27.000000,"{76, 1}"
2093,2022-08-26 15:54:13.000000,"{65, 79}"
2094,2022-08-26 15:55:39.000000,"{39, 46, 53, 27, 40}"
2095,2022-08-26 15:55:50.000000,"{57, 77, 5, 56}"
2096,2022-08-26 15:56:04.000000,"{78, 70, 25, 54, 48, 71}"
2097,2022-08-26 15:57:24.000000,"{28, 62, 56, 83}"
2098,2022-08-26 15:58:16.000000,"{15, 77, 14, 85, 72, 70}"
2099,2022-08-26 15:58:31.000000,"{69, 39, 20, 26}"
2100,2022-08-26 15:59:07.000000,"{3, 84, 47, 46}"
2101,2022-08-26 15:59:26.000000,"{52, 70, 5, 30}"
2102,2022-08-26 15:59:34.000000,"{69, 79, 68, 65, 34}"
2103,2022-08-26 16:01:47.000000,"{40, 6}"
2104,2022-08-26 16:01:49.000000,"{43, 83, 23}"
2105,2022-08-26 16:01:55.000000,"{17, 1, 76}"
2106,2022-08-26 16:02:32.000000,"{25, 9}"
2108,2022-08-26 16:04:53.000000,"{22, 34}"
2110,2022-08-26 16:05:12.000000,"{60, 6, 14}"
2112,2022-08-26 16:09:38.000000,"{17, 84, 75, 14}"
2113,2022-08-26 16:11:36.000000,"{66, 34, 62}"
2114,2022-08-26 16:13:03.000000,"{26, 34, 2}"
2115,2022-08-26 16:14:20.000000,"{38, 63, 1}"
2117,2022-08-26 16:14:44.000000,"{16, 1, 32}"
2118,2022-08-26 16:14:44.000000,"{50, 36, 43}"
2120,2022-08-26 16:15:53.000000,"{34, 85, 56}"
2121,2022-08-26 16:16:04.000000,"{23, 32}"
2122,2022-08-26 16:18:05.000000,"{56, 76, 33}"
2123,2022-08-26 16:19:15.000000,"{29, 23}"
2124,2022-08-26 16:19:20.000000,"{68, 67, 62, 30}"
2125,2022-08-26 16:19:36.000000,"{38, 26, 46}"
2126,2022-08-26 16:20:36.000000,"{58, 82}"
2127,2022-08-26 16:20:41.000000,"{50, 3, 83}"
2128,2022-08-26 16:26:21.000000,"{14, 29}"
2129,2022-08-26 16:27:01.000000,"{20, 25, 59, 3}"
2130,2022-08-26 16:29:16.000000,"{1, 63, 1, 64}"
2131,2022-08-26 16:29:36.000000,"{62, 46, 66}"
2132,2022-08-26 16:31:52.000000,"{74, 29, 33}"
2133,2022-08-26 16:34:05.000000,"{35, 65, 72, 26}"
2134,2022-08-26 16:34:37.000000,"{35, 35}"
2135,2022-08-26 16:35:40.000000,"{83, 65, 62, 16}"
2136,2022-08-26 16:36:30.000000,"{77, 38}"
2137,2022-08-26 16:38:05.000000,"{60, 47, 62}"
2138,2022-08-26 16:38:34.000000,"{80, 63}"
2139,2022-08-26 16:39:11.000000,"{58, 35, 28}"
2140,2022-08-26 16:39:21.000000,"{62, 48, 41}"
2141,2022-08-26 16:40:12.000000,"{31, 67, 15, 16}"
2142,2022-08-26 16:40:53.000000,"{77, 50}"
2143,2022-08-26 16:43:47.000000,"{70, 77, 54, 5, 3}"
2144,2022-08-26 16:44:06.000000,"{17, 49, 2}"
2146,2022-08-26 16:45:49.000000,{1}
2148,2022-08-26 16:47:30.000000,"{6, 54, 42}"
2149,2022-08-26 16:47:46.000000,"{14, 14, 3, 1, 32, 86}"
2150,2022-08-26 16:48:07.000000,"{70, 30, 63, 39}"
2151,2022-08-26 16:49:00.000000,"{5, 20, 10, 40, 23}"
2152,2022-08-26 16:49:46.000000,"{41, 5, 14, 62, 72, 80}"
2153,2022-08-26 16:51:08.000000,"{18, 30, 40, 32}"
2154,2022-08-26 16:54:24.000000,{57}
2155,2022-08-26 16:55:36.000000,"{24, 15, 2, 14}"
2156,2022-08-26 16:56:48.000000,"{2, 75, 35, 53}"
2157,2022-08-26 16:58:13.000000,{25}
2158,2022-08-26 16:59:11.000000,"{74, 17, 72, 4}"
2159,2022-08-26 16:59:14.000000,"{83, 29, 33}"
2160,2022-08-26 16:59:19.000000,"{72, 20, 24, 63}"
2161,2022-08-26 16:59:28.000000,"{65, 17, 7}"
2163,2022-08-26 17:02:25.000000,"{70, 4, 3, 54, 46}"
2164,2022-08-26 17:02:40.000000,"{62, 82, 38}"
2166,2022-08-26 17:03:42.000000,"{78, 24, 74}"
2167,2022-08-26 17:04:15.000000,"{70, 66, 60, 10}"
2168,2022-08-26 17:04:28.000000,"{77, 63, 28}"
2169,2022-08-26 17:05:04.000000,"{5, 40, 54, 55}"
2171,2022-08-26 17:05:52.000000,"{75, 21, 63, 30, 74, 26}"
2172,2022-08-26 17:05:56.000000,"{76, 5, 17, 2, 54}"
2173,2022-08-26 17:06:46.000000,"{47, 78, 8}"
2174,2022-08-26 17:07:15.000000,"{34, 7}"
2175,2022-08-26 17:07:32.000000,"{40, 65, 80, 72}"
2176,2022-08-26 17:08:07.000000,"{29, 41, 37}"
2177,2022-08-26 17:09:00.000000,"{26, 3, 84, 54}"
2178,2022-08-26 17:09:08.000000,"{85, 29}"
2179,2022-08-26 17:11:24.000000,"{10, 56, 26}"
2180,2022-08-26 17:11:32.000000,"{51, 27, 48, 54}"
2182,2022-08-26 17:14:38.000000,"{24, 67, 42}"
2183,2022-08-26 17:16:57.000000,"{81, 40, 17, 28}"
2184,2022-08-26 17:17:00.000000,"{25, 33}"
2187,2022-08-26 17:19:51.000000,"{45, 34, 62}"
2188,2022-08-26 17:19:56.000000,"{28, 67, 28, 67, 65, 78}"
2190,2022-08-26 17:21:56.000000,"{48, 34}"
2192,2022-08-26 17:22:57.000000,"{56, 84, 60, 40}"
2193,2022-08-26 17:23:44.000000,"{34, 20, 34}"
2194,2022-08-26 17:23:50.000000,"{33, 17}"
2196,2022-08-26 17:24:38.000000,"{14, 80, 71}"
2197,2022-08-26 17:27:41.000000,"{17, 26}"
2198,2022-08-26 17:27:57.000000,"{77, 5, 38}"
2199,2022-08-26 17:28:53.000000,"{38, 75, 44, 6, 64}"
2200,2022-08-26 17:30:54.000000,"{8, 13}"
2201,2022-08-26 17:32:28.000000,"{75, 76, 65}"
2202,2022-08-26 17:33:17.000000,"{60, 60, 30}"
2203,2022-08-26 17:33:18.000000,"{33, 52, 15, 84}"
2205,2022-08-26 17:33:36.000000,"{2, 60}"
2206,2022-08-26 17:33:38.000000,{35}
2207,2022-08-26 17:34:05.000000,"{84, 47, 51}"
2208,2022-08-26 17:34:24.000000,"{31, 52, 34, 12}"
2209,2022-08-26 17:34:31.000000,"{57, 25}"
2210,2022-08-26 17:37:32.000000,"{34, 24, 83, 22}"
2211,2022-08-26 17:37:47.000000,"{32, 22, 40, 17}"
2212,2022-08-26 17:39:00.000000,"{83, 39, 40, 66}"
2213,2022-08-26 17:39:11.000000,"{16, 3}"
2216,2022-08-26 17:44:07.000000,"{3, 56}"
2217,2022-08-26 17:45:23.000000,"{84, 72, 25}"
2219,2022-08-26 17:46:42.000000,"{47, 18, 52, 84, 77}"
2220,2022-08-26 17:47:30.000000,"{35, 50, 47}"
2221,2022-08-26 17:47:35.000000,{31}
2222,2022-08-26 17:48:02.000000,"{63, 74, 83, 23}"
2223,2022-08-26 17:48:25.000000,"{77, 34, 1}"
2224,2022-08-26 17:48:27.000000,{44}
2225,2022-08-26 17:48:49.000000,"{1, 5, 46, 37}"
2227,2022-08-26 17:48:55.000000,{9}
2228,2022-08-26 17:49:56.000000,"{62, 62, 77}"
2230,2022-08-26 17:50:55.000000,"{2, 67}"
2231,2022-08-26 17:52:00.000000,"{67, 52}"
2232,2022-08-26 17:53:46.000000,"{35, 33, 66, 4, 33}"
2233,2022-08-26 17:54:13.000000,"{5, 84}"
2234,2022-08-26 17:55:05.000000,"{63, 62, 76, 86}"
2236,2022-08-26 17:55:43.000000,"{57, 17, 58, 83, 73}"
2237,2022-08-26 17:56:01.000000,{5}
2238,2022-08-26 17:56:27.000000,"{74, 72, 83, 24}"
2239,2022-08-26 17:56:33.000000,"{56, 20, 86}"
2240,2022-08-26 17:57:14.000000,"{20, 58, 47, 78}"
2242,2022-08-26 17:59:52.000000,"{56, 4, 53, 74}"
2243,2022-08-26 17:59:58.000000,"{38, 40, 40, 80}"
2244,2022-08-26 18:00:10.000000,"{3, 47, 31}"
2246,2022-08-26 18:01:20.000000,"{63, 57, 22}"
2248,2022-08-26 18:02:01.000000,"{64, 40, 43, 20}"
2249,2022-08-26 18:02:08.000000,{14}
2250,2022-08-26 18:02:11.000000,"{32, 62, 67}"
2251,2022-08-26 18:04:26.000000,"{79, 76}"
2252,2022-08-26 18:05:15.000000,"{46, 67, 74}"
2253,2022-08-26 18:05:27.000000,"{27, 67, 22}"
2254,2022-08-26 18:05:43.000000,"{34, 25, 48}"
2255,2022-08-26 18:05:48.000000,"{56, 65, 64, 77}"
2256,2022-08-26 18:06:01.000000,"{26, 74, 17, 55, 2, 60}"
2257,2022-08-26 18:06:08.000000,"{58, 77, 83, 64}"
2258,2022-08-26 18:07:10.000000,"{46, 18, 20, 83, 26}"
2259,2022-08-26 18:07:52.000000,"{50, 62, 20, 17}"
2260,2022-08-26 18:09:11.000000,"{2, 71, 83, 38, 67}"
2261,2022-08-26 18:09:17.000000,"{54, 5, 14, 76, 40, 84}"
2263,2022-08-26 18:10:41.000000,"{17, 74, 71, 14, 21}"
2264,2022-08-26 18:10:45.000000,"{83, 53}"
2266,2022-08-26 18:11:11.000000,"{82, 76, 82}"
2267,2022-08-26 18:11:29.000000,"{18, 70, 50, 43}"
2268,2022-08-26 18:12:13.000000,"{38, 23, 43}"
2269,2022-08-26 18:12:39.000000,"{37, 17, 62, 19}"
2270,2022-08-26 18:13:27.000000,"{47, 57, 45, 18, 40}"
2271,2022-08-26 18:14:47.000000,{80}
2272,2022-08-26 18:15:00.000000,"{2, 32, 42, 34}"
2273,2022-08-26 18:15:33.000000,"{47, 76, 53}"
2274,2022-08-26 18:18:45.000000,"{66, 24}"
2275,2022-08-26 18:19:36.000000,"{72, 4, 1, 70, 26, 81}"
2276,2022-08-26 18:19:38.000000,"{25, 25, 77, 26}"
